CustomerID,Recency,Frequency,Monetary
13654.0,43,6,2707.33
13655.0,114,2,932.97
13656.0,164,2,379.65
13657.0,10,2,382.14
13658.0,9,5,2639.17
13659.0,205,2,1563.0
13662.0,85,3,881.26
13663.0,179,1,189.47
13666.0,60,3,84.65
13667.0,149,1,299.05
13668.0,2,21,6309.83
13669.0,50,2,218.54999999999998
13670.0,75,1,349.7
13672.0,301,2,186.39000000000001
13673.0,18,2,387.44
13675.0,151,2,486.82000000000005
13678.0,151,1,232.6
13680.0,1,4,3719.12
13681.0,17,4,827.83
13682.0,187,1,59.5
13684.0,285,1,65.13
13685.0,2,7,3119.4400000000005
13686.0,182,1,72.0
13689.0,63,1,910.0
13690.0,59,1,172.25
13692.0,24,3,1488.3200000000002
13694.0,3,50,65039.62
13695.0,31,15,2504.13
13697.0,38,1,151.29999999999998
13699.0,155,1,308.58000000000004
13700.0,26,10,2248.63
13703.0,318,1,99.5
13704.0,5,9,2308.06
13705.0,7,3,711.8599999999999
13706.0,302,1,330.79
13707.0,267,2,806.41
13708.0,271,1,285.33
13709.0,3,13,6307.649999999999
13710.0,31,1,180.48
13711.0,218,2,252.06
13712.0,246,1,228.84
13715.0,281,5,1077.39
13716.0,269,1,138.28
13717.0,32,6,1445.01
13718.0,246,2,306.55
13719.0,15,5,1041.68
13720.0,116,4,799.9000000000001
13721.0,36,1,524.14
13722.0,131,3,2375.4100000000003
13723.0,217,1,199.85000000000002
13725.0,49,8,1980.56
13726.0,38,2,1079.66
13727.0,28,2,333.48
13728.0,36,6,1016.14
13730.0,135,2,752.5999999999999
13731.0,219,2,610.59
13732.0,28,1,491.86
13735.0,24,4,2883.54
13736.0,5,2,729.8
13737.0,200,1,339.59999999999997
13739.0,18,1,216.9
13740.0,240,1,350.75
13741.0,71,3,668.4300000000001
13742.0,16,12,3107.87
13743.0,2,7,1341.6
13744.0,95,2,1080.52
13745.0,162,1,300.04
13747.0,373,1,79.6
13748.0,95,5,948.2499999999999
13750.0,53,5,1647.2599999999998
13751.0,288,1,296.25
13752.0,124,6,1175.38
13753.0,287,1,741.26
13754.0,151,2,282.6
13755.0,3,9,2108.0600000000004
13756.0,2,14,5189.52
13758.0,11,7,3190.5499999999997
13759.0,33,2,659.4100000000001
13760.0,54,2,286.79
13761.0,50,2,1070.65
13762.0,218,1,306.72
13763.0,63,1,1714.96
13764.0,70,3,1519.42
13767.0,2,37,17220.36
13769.0,2,10,2796.51
13771.0,64,4,2634.45
13772.0,33,3,1122.63
13774.0,81,1,345.0
13777.0,0,33,25977.160000000003
13778.0,103,1,178.7
13780.0,7,2,360.01000000000005
13781.0,250,1,127.84
13782.0,12,6,908.8599999999999
13784.0,9,11,2462.79
13786.0,367,1,230.39999999999998
13787.0,75,2,309.04
13790.0,4,1,348.8
13791.0,127,2,1516.0
13792.0,66,2,195.55
13798.0,1,57,37153.85
13799.0,116,2,688.8599999999999
13800.0,309,1,558.32
13801.0,66,1,324.8
13802.0,138,3,4599.42
13803.0,255,1,277.07
13804.0,30,7,2588.39
13805.0,52,2,924.6
13806.0,63,1,256.38
13807.0,367,1,112.6
13808.0,5,5,1747.66
13809.0,305,1,155.05
13810.0,28,3,1499.01
13811.0,183,3,814.5
13812.0,42,3,539.0
13813.0,39,4,1366.86
13814.0,92,2,1579.12
13815.0,22,4,4027.3599999999997
13816.0,23,2,571.6700000000001
13817.0,29,2,382.98
13819.0,301,3,1140.35
13821.0,144,2,385.64
13822.0,5,2,632.0
13823.0,18,2,957.66
13824.0,32,5,1698.94
13826.0,176,1,189.5
13827.0,57,3,409.8
13828.0,22,1,209.49
13831.0,16,6,2198.45
13832.0,19,1,52.199999999999996
13833.0,159,1,383.85
13835.0,25,4,834.5699999999998
13837.0,211,2,266.59000000000003
13838.0,5,4,674.8199999999999
13841.0,252,1,85.0
13842.0,58,9,3385.62
13844.0,11,1,361.62
13845.0,64,1,312.98
13846.0,24,3,865.06
13848.0,92,3,1255.0
13849.0,51,2,1537.9499999999998
13850.0,129,1,1595.48
13851.0,95,3,2651.46
13853.0,57,1,1090.14
13854.0,8,25,8109.5199999999995
13856.0,168,3,388.5
13858.0,57,1,216.17
13859.0,326,1,201.16
13860.0,1,5,1245.8999999999999
13862.0,18,8,2209.3599999999997
13863.0,247,1,305.78
13865.0,58,4,501.55999999999995
13866.0,74,1,145.67000000000002
13867.0,31,3,1005.09
13868.0,7,2,3192.54
13869.0,123,4,3083.6499999999996
13870.0,2,8,2770.9399999999996
13871.0,22,13,6403.250000000001
13873.0,119,3,389.6
13874.0,358,1,540.45
13875.0,53,5,1786.7900000000002
13876.0,63,1,122.7
13877.0,86,1,117.24
13878.0,54,1,1271.57
13880.0,21,13,3219.77
13881.0,3,20,17159.52
13882.0,2,5,1191.1299999999999
13883.0,10,5,2674.4800000000005
13884.0,7,5,787.6
13885.0,189,2,506.79999999999995
13886.0,71,1,243.56
13887.0,204,1,349.55
13888.0,119,2,595.6700000000001
13889.0,92,1,416.90000000000003
13890.0,1,10,1883.81
13892.0,26,4,632.97
13893.0,297,1,821.1
13894.0,23,3,564.62
13895.0,28,4,2593.07
13897.0,50,1,311.16
13898.0,325,1,155.93
13899.0,16,2,388.52
13900.0,183,3,740.95
13901.0,72,5,2867.2000000000003
13904.0,37,2,332.64
13908.0,79,4,2369.55
13911.0,57,9,2580.9100000000003
13914.0,11,2,626.45
13917.0,49,2,272.03999999999996
13918.0,49,2,1212.84
13919.0,59,2,384.81
13922.0,351,1,172.25
13923.0,53,1,351.13
13924.0,1,6,1838.85
13925.0,92,4,678.25
13926.0,23,1,223.85000000000002
13927.0,74,1,348.99
13928.0,10,4,464.56999999999994
13929.0,169,2,842.65
13930.0,57,2,337.34
13931.0,95,2,1237.5300000000002
13932.0,294,1,307.4
13933.0,109,2,608.79
13934.0,263,1,922.1
13936.0,179,1,376.58
13937.0,169,1,158.85
13938.0,35,1,71.66
13939.0,23,3,568.5500000000001
13940.0,17,4,839.14
13941.0,21,5,5112.96
13946.0,79,3,561.57
13947.0,65,1,90.6
13948.0,360,1,102.0
13949.0,2,6,2427.32
13950.0,11,4,745.06
13951.0,176,3,674.4499999999999
13952.0,217,2,3251.071
13953.0,7,7,3515.6800000000003
13954.0,1,2,439.91999999999996
13955.0,154,2,322.96
13956.0,5,5,1019.27
13959.0,79,3,594.04
13960.0,21,2,230.22
13962.0,21,2,169.55
13963.0,308,4,664.5400000000001
13967.0,145,1,80.7
13969.0,7,18,9024.170000000002
13971.0,18,8,2758.26
13972.0,70,2,190.25
13973.0,287,1,264.7
13974.0,49,1,413.59000000000003
13975.0,31,6,2461.2400000000002
13976.0,206,1,357.98
13978.0,14,2,196.79000000000002
13979.0,73,1,869.87
13980.0,60,1,200.14
13982.0,39,4,1871.81
13983.0,29,12,2603.43
13984.0,26,5,920.51
13985.0,4,15,7060.130000000001
13986.0,17,1,320.46
13988.0,19,6,4147.96
13989.0,65,2,1266.08
13990.0,213,1,311.3
13991.0,12,6,852.88
13992.0,30,1,76.8
13993.0,42,9,3466.36
13994.0,3,6,2274.14
13995.0,15,5,1393.69
13999.0,10,12,3901.8100000000004
14000.0,211,1,635.66
14001.0,45,3,2043.08
14002.0,134,2,529.73
14004.0,43,7,4582.64
14005.0,9,5,2874.7200000000003
14006.0,115,3,962.1899999999999
14009.0,198,2,695.61
14012.0,277,1,328.8
14013.0,110,3,473.02
14014.0,77,1,505.18
14015.0,52,1,917.34
14016.0,161,4,4341.21
14019.0,46,3,1421.61
14020.0,16,2,642.8
14021.0,155,3,631.9
14022.0,225,1,440.0
14023.0,7,2,584.0699999999999
14024.0,121,2,327.7
14027.0,60,1,104.82
14029.0,63,2,467.65999999999997
14030.0,18,8,2358.84
14031.0,7,19,17286.859999999997
14032.0,2,11,2975.59
14034.0,22,3,648.89
14035.0,28,5,1428.02
14036.0,284,1,626.65
14037.0,176,2,147.2
14038.0,78,3,1560.38
14039.0,33,1,152.2
14040.0,40,12,3560.3200000000006
14041.0,266,1,141.41
14044.0,26,4,646.4200000000001
14045.0,109,4,1659.75
14046.0,284,1,154.99
14047.0,8,5,1308.6100000000001
14048.0,305,1,409.93
14049.0,16,4,5578.719999999999
14050.0,31,2,746.36
14051.0,0,23,15610.390000000001
14052.0,19,1,225.36
14053.0,124,2,260.25
14054.0,65,1,92.46
14055.0,106,1,725.6400000000001
14056.0,1,23,8152.710000000001
14057.0,23,17,6211.659999999999
14059.0,266,1,183.6
14060.0,4,19,6140.42
14062.0,9,12,10464.850000000002
14064.0,29,5,1334.34
14066.0,266,1,152.55
14067.0,63,2,374.7
14068.0,320,1,265.85
14071.0,3,8,1437.5700000000002
14073.0,32,1,151.04
14075.0,4,3,942.26
14076.0,129,1,118.67
14077.0,40,5,499.41999999999996
14078.0,101,6,1049.37
14079.0,124,1,375.1
14080.0,32,1,45.599999999999994
14081.0,302,2,921.62
14082.0,364,1,182.25
14083.0,4,9,1002.8999999999999
14085.0,2,18,4421.289999999999
14087.0,2,1,191.47
14088.0,10,13,50491.80999999999
14089.0,56,1,158.75
14090.0,324,1,76.32000000000001
14092.0,7,14,4076.9100000000003
14093.0,12,1,433.86
14096.0,4,17,65164.78999999999
14098.0,36,1,147.35
14099.0,16,11,3104.17
14100.0,137,1,191.95000000000002
14101.0,73,6,5976.790000000001
14102.0,5,5,1105.88
14104.0,154,2,216.20999999999998
14105.0,239,1,1266.23
14107.0,51,7,2703.23
14108.0,30,2,597.91
14109.0,72,1,144.2
14110.0,3,12,5683.15
14111.0,14,4,692.85
14112.0,22,7,2915.15
14113.0,3,4,1840.42
14114.0,273,2,386.53
14116.0,19,5,1382.74
14117.0,143,1,90.0
14121.0,3,4,2780.15
14124.0,84,1,419.58000000000004
14125.0,10,3,2720.63
14126.0,7,3,706.1300000000001
14127.0,122,3,709.71
14128.0,60,2,637.5
14129.0,1,5,1123.86
14130.0,319,1,480.91
14132.0,2,11,3586.03
14133.0,129,3,605.64
14135.0,1,15,4690.3099999999995
14138.0,1,2,965.8800000000001
14139.0,46,1,415.82
14140.0,3,2,935.05
14141.0,2,4,915.1300000000001
14142.0,373,1,311.81
14143.0,133,1,115.8
14145.0,46,4,3742.2
14146.0,8,5,4191.0
14147.0,78,2,483.40000000000003
14148.0,233,1,157.2
14149.0,220,1,446.62
14150.0,35,2,658.6400000000001
14152.0,75,2,621.29
14154.0,239,2,1345.62
14155.0,266,1,118.75
14156.0,9,55,117210.08000000002
14157.0,19,2,424.89
14158.0,40,1,507.66
14159.0,19,11,4630.35
14161.0,215,3,1097.62
14162.0,173,2,289.36
14163.0,87,4,2445.91
14164.0,70,2,1631.77
14165.0,275,1,120.44
14167.0,39,4,562.59
14171.0,98,1,363.79
14173.0,10,4,450.84000000000003
14174.0,33,1,134.46
14175.0,59,3,3222.3
14176.0,297,4,576.9
14177.0,86,4,549.46
14178.0,8,7,1600.26
14179.0,40,2,701.57
14180.0,10,25,4748.52
14184.0,66,1,452.89
14185.0,331,1,197.65
14188.0,30,6,2054.36
14189.0,2,15,4654.08
14191.0,1,13,4684.76
14193.0,67,2,853.39
14194.0,4,22,11349.520000000002
14195.0,201,2,1012.0
14196.0,106,1,335.52
14198.0,18,4,701.4000000000001
14199.0,218,1,185.39999999999998
14201.0,60,7,747.4399999999999
14204.0,2,1,150.61
14205.0,16,2,466.70000000000005
14206.0,239,1,328.15999999999997
14208.0,94,1,151.74
14209.0,10,6,2073.4300000000003
14210.0,105,6,1905.8400000000001
14211.0,53,9,2241.1000000000004
14212.0,89,1,1070.48
14214.0,30,5,1004.38
14215.0,11,6,1789.7200000000003
14216.0,3,4,1839.3
14217.0,1,17,2004.98
14218.0,42,1,169.48000000000002
14219.0,4,1,89.94
14220.0,247,2,632.4000000000001
14221.0,42,9,3432.7999999999997
14222.0,177,1,683.17
14223.0,92,3,991.1299999999999
14224.0,110,4,1009.73
14226.0,28,5,2214.79
14227.0,26,10,3350.96
14229.0,51,4,1547.2
14231.0,183,3,925.71
14232.0,42,5,2048.0699999999997
14233.0,49,4,1462.7200000000003
14234.0,22,4,754.12
14235.0,75,5,3144.86
14236.0,80,2,490.86
14237.0,373,1,161.0
14238.0,326,1,146.85
14239.0,43,11,2380.8500000000004
14240.0,30,2,890.34
14241.0,183,1,213.70000000000002
14242.0,234,2,280.54999999999995
14243.0,8,10,2588.77
14245.0,219,2,1693.45
14246.0,110,3,1474.06
14247.0,278,1,136.76999999999998
14248.0,318,1,302.58
14250.0,7,3,1904.05
14251.0,1,5,2879.7
14256.0,260,2,969.06
14257.0,64,5,3099.7200000000003
14258.0,9,9,12669.980000000001
14259.0,141,1,120.0
14261.0,50,2,1163.45
14262.0,8,8,2618.2299999999996
14264.0,154,2,333.97
14265.0,109,2,530.1800000000001
14267.0,162,3,1516.24
14270.0,331,1,492.65000000000003
14271.0,225,1,112.32
14272.0,73,2,437.96000000000004
14273.0,51,4,559.9699999999999
14276.0,98,3,1119.74
14277.0,15,3,4188.0
14280.0,196,1,134.04
14282.0,3,15,3701.44
14284.0,30,2,595.25
14285.0,21,4,1910.0100000000002
14286.0,23,3,4628.75
14287.0,8,3,176.63
14288.0,213,1,426.6
14289.0,8,6,911.26
14290.0,11,5,2314.6500000000005
14291.0,1,11,3883.25
14292.0,7,9,4871.93
14293.0,3,4,1046.56
14295.0,40,1,166.20000000000002
14297.0,17,4,1305.33
14298.0,8,44,51527.299999999996
14299.0,8,9,3965.6199999999994
14300.0,18,1,43.2
14301.0,117,1,640.14
14304.0,222,1,383.45
14305.0,71,3,1858.96
14306.0,51,2,2093.32
14307.0,88,6,2995.72
14309.0,8,9,2352.53
14311.0,242,1,310.26
14312.0,46,6,1611.5899999999997
14314.0,106,1,120.0
14315.0,44,6,2481.13
14317.0,64,1,508.58000000000004
14320.0,206,2,477.78999999999996
14321.0,10,5,1530.7500000000002
14323.0,114,2,605.06
14326.0,242,1,183.85
14327.0,163,1,311.65
14329.0,17,7,4975.24
14331.0,124,2,462.66
14332.0,22,3,840.21
14333.0,67,1,415.2
14334.0,16,8,2552.21
14335.0,16,2,454.86
14336.0,16,4,1614.91
14338.0,161,2,588.22
14339.0,242,1,309.52
14340.0,218,1,134.7
14341.0,45,8,2166.98
14342.0,21,4,668.56
14344.0,127,8,889.9300000000001
14345.0,38,1,108.97999999999999
14346.0,120,2,1021.5799999999999
14348.0,260,1,409.57
14349.0,10,1,133.5
14350.0,274,1,282.93
14351.0,164,1,51.0
14352.0,157,4,1078.96
14353.0,215,1,90.6
14354.0,5,2,163.62
14355.0,365,1,174.4
14356.0,79,2,701.23
14357.0,43,1,225.12
14359.0,19,3,912.1800000000001
14360.0,31,4,2118.03
14362.0,22,1,151.5
14364.0,108,8,3717.3500000000004
14367.0,8,16,9227.82
14368.0,319,1,155.0
14371.0,295,1,100.5
14373.0,358,1,76.55
14375.0,185,1,235.56
14377.0,191,2,617.05
14379.0,44,2,348.1
14381.0,52,1,202.68
14382.0,26,1,615.49
14383.0,38,3,1247.69
14385.0,9,3,202.10999999999999
14386.0,296,1,142.4
14387.0,32,3,1727.6
14388.0,10,8,3212.84
14389.0,65,2,1043.46
14390.0,10,9,4642.570000000001
14393.0,218,1,67.95
14395.0,2,9,3479.91
14396.0,65,2,487.99
14397.0,2,19,2612.9599999999996
14400.0,149,1,574.7
14401.0,4,13,4051.4800000000005
14403.0,130,4,1475.81
14404.0,33,6,1449.32
14406.0,119,1,156.75
14407.0,107,6,2157.73
14408.0,10,7,2599.0299999999997
14409.0,71,6,2059.4500000000003
14410.0,92,9,1100.2699999999998
14411.0,310,1,1063.0
14412.0,42,2,770.03
14413.0,362,1,121.05
14414.0,91,7,1496.9799999999998
14415.0,1,13,5855.570000000001
14416.0,22,2,490.22
14418.0,3,3,1937.25
14419.0,10,6,1051.79
14420.0,99,1,387.52
14421.0,57,2,813.11
14422.0,0,6,4263.64
14423.0,218,1,265.2
14424.0,17,1,322.08
14426.0,23,10,4481.67
14427.0,50,2,363.34000000000003
14428.0,7,5,1224.06
14431.0,302,1,470.36
14432.0,9,6,2248.5
14434.0,21,6,1372.8
14436.0,98,1,89.06
14437.0,365,1,63.0
14438.0,306,1,131.9
14439.0,319,1,2661.24
14440.0,8,5,2357.6800000000003
14441.0,0,4,1712.89
14442.0,204,2,1589.8200000000002
14443.0,53,4,1420.2
14446.0,0,4,1010.35
14447.0,18,5,1163.23
14448.0,9,2,375.35
14449.0,18,4,885.8000000000001
14450.0,180,3,483.25
14451.0,60,2,643.9
14452.0,10,2,259.05
14453.0,190,1,119.93
14456.0,5,9,3017.28
14457.0,310,1,113.64
14459.0,155,1,1837.92
14460.0,110,3,434.3399999999999
14461.0,148,3,2103.06
14462.0,66,11,1980.5700000000002
14463.0,98,3,529.62
14465.0,246,3,1038.44
14466.0,29,7,2272.4
14467.0,17,4,596.26
14470.0,11,2,461.19
14472.0,103,8,1852.67
14473.0,74,2,234.34000000000003
14474.0,46,1,547.66
14475.0,71,3,925.8500000000001
14476.0,257,1,193.0
14477.0,19,4,1309.6
14479.0,253,2,316.25
14480.0,11,1,279.05
14481.0,164,2,636.51
14482.0,18,6,2022.81
14483.0,281,1,137.1
14484.0,50,1,321.92
14485.0,38,1,162.8
14487.0,26,6,1165.4799999999998
14488.0,67,1,1064.28
14489.0,207,1,463.38
14491.0,175,2,340.93
14493.0,7,5,2383.2400000000002
14494.0,25,1,139.56
14495.0,50,2,123.8
14496.0,311,2,538.8100000000001
14497.0,309,1,475.37
14498.0,42,5,1957.32
14499.0,26,3,808.44
14500.0,88,3,356.85
14501.0,183,2,251.21
14502.0,19,11,2429.83
14503.0,3,6,3543.2599999999998
14504.0,47,4,673.26
14505.0,17,8,5859.43
14506.0,17,5,1960.65
14507.0,23,6,1367.88
14508.0,22,2,268.05
14511.0,11,5,1314.81
14512.0,187,2,275.28
14513.0,100,3,455.59000000000003
14514.0,61,4,990.2
14515.0,17,6,2076.89
14517.0,33,2,330.45
14518.0,64,1,174.37
14520.0,1,2,270.6
14522.0,24,4,974.54
14523.0,108,1,241.09
14524.0,31,9,1843.8300000000002
14525.0,19,9,4215.9
14527.0,2,55,8507.13
14528.0,37,1,364.21999999999997
14529.0,60,3,578.61
14530.0,25,6,2862.11
14532.0,236,4,932.8499999999999
14533.0,24,7,1949.7200000000003
14534.0,2,18,4397.299999999999
14535.0,60,3,2854.84
14536.0,259,1,170.95
14537.0,57,1,355.56
14538.0,64,2,388.25
14539.0,15,2,537.48
14540.0,9,3,952.66
14541.0,58,8,1453.3500000000001
14542.0,185,1,103.25
14543.0,28,16,3599.73
14544.0,24,2,2004.3
14546.0,5,5,2573.93
14547.0,3,8,3974.75
14548.0,150,2,652.8
14549.0,311,1,289.24
14550.0,10,2,757.3700000000001
14551.0,18,2,186.23000000000002
14552.0,151,1,164.22
14553.0,19,5,859.27
14554.0,10,4,2279.4900000000002
14555.0,57,2,312.54
14557.0,85,1,788.38
14560.0,7,22,2237.77
14561.0,75,3,1080.76
14562.0,3,18,5006.7699999999995
14565.0,95,4,3099.1200000000003
14566.0,110,1,1432.0
14567.0,56,2,1530.3600000000001
14569.0,1,1,227.39
14570.0,280,2,218.06
14572.0,3,7,2804.54
14573.0,179,9,1639.82
14576.0,372,1,35.400000000000006
14577.0,12,4,859.71
14578.0,3,1,168.63
14581.0,16,1,138.6
14582.0,40,1,114.11
14583.0,5,5,986.96
14584.0,169,4,1033.06
14585.0,50,1,157.05
14586.0,276,1,237.36
14587.0,18,9,1580.29
14589.0,371,1,39.75
14591.0,15,4,1320.21
14592.0,35,3,557.9399999999999
14593.0,21,3,617.15
14594.0,7,2,363.33
14595.0,19,6,1740.6
14597.0,11,2,866.24
14598.0,44,1,221.97
14600.0,305,1,393.33000000000004
14601.0,10,1,213.96
14603.0,274,1,660.0
14606.0,1,95,12076.15
14607.0,15,14,16209.5
14608.0,4,4,1785.1499999999999
14609.0,72,4,601.5600000000001
14616.0,242,3,406.08000000000004
14618.0,9,3,553.44
14619.0,245,1,394.44
14620.0,205,2,412.78
14621.0,1,5,1788.3600000000001
14622.0,184,1,320.58000000000004
14623.0,32,5,886.7000000000002
14624.0,57,2,225.85
14625.0,196,2,899.63
14626.0,23,4,2791.27
14628.0,91,2,671.96
14629.0,4,2,955.26
14631.0,50,3,1006.98
14632.0,262,1,114.56
14633.0,266,1,344.90000000000003
14636.0,36,2,609.85
14638.0,50,1,443.6
14639.0,52,6,2984.4900000000002
14640.0,24,6,2107.3799999999997
14641.0,21,1,110.46
14642.0,58,1,96.12
14643.0,170,2,693.81
14644.0,67,2,830.76
14645.0,156,2,597.09
14646.0,1,74,280206.02
14647.0,201,1,236.04000000000002
14649.0,4,4,1402.5900000000001
14651.0,67,2,653.75
14652.0,77,1,114.18
14653.0,1,8,1926.6499999999999
14655.0,8,4,1932.2300000000002
14656.0,169,2,291.05
14657.0,17,4,848.2199999999999
14658.0,5,2,247.15
14659.0,8,9,2529.9300000000003
14660.0,86,2,285.74
14661.0,26,1,107.95
14662.0,28,4,741.37
14664.0,19,2,636.24
14665.0,60,5,1835.7
14666.0,24,1,195.25
14667.0,10,25,9175.039999999999
14669.0,241,3,1259.24
14670.0,280,2,392.86
14672.0,234,2,765.55
14673.0,3,5,1736.4
14675.0,16,1,596.36
14676.0,31,6,2548.24
14680.0,25,16,28754.11
14681.0,71,3,498.95
14682.0,187,2,52.0
14684.0,25,5,1201.51
14687.0,106,1,628.38
14688.0,7,21,5579.1
14689.0,208,1,112.8
14690.0,44,2,355.05
14691.0,30,5,2114.33
14692.0,137,4,591.55
14693.0,264,1,172.9
14696.0,4,7,2078.9500000000003
14697.0,218,2,188.60999999999999
14698.0,1,5,1217.2700000000002
14699.0,214,1,109.13000000000001
14700.0,32,3,2195.1
14701.0,10,9,2526.09
14702.0,1,17,3251.79
14703.0,14,1,318.17
14704.0,11,9,1493.96
14705.0,198,1,179.0
14708.0,2,3,1126.3700000000001
14709.0,15,13,4921.04
14710.0,14,4,599.48
14711.0,10,11,2839.6200000000003
14712.0,29,3,917.07
14713.0,9,11,2662.2000000000003
14714.0,24,1,160.19
14715.0,24,4,867.38
14716.0,43,2,307.51
14719.0,1,5,1581.8400000000001
14720.0,5,3,663.81
14722.0,147,1,180.42000000000002
14723.0,10,6,1122.36
14725.0,24,1,655.58
14727.0,274,1,268.58
14729.0,373,1,313.49
14730.0,1,8,1897.57
14731.0,47,3,380.02
14732.0,8,8,2702.49
14733.0,16,12,9585.91
14735.0,3,32,6065.6900000000005
14737.0,3,3,1164.55
14738.0,42,7,1314.45
14739.0,4,7,3902.2799999999997
14740.0,197,3,1448.21
14741.0,11,6,1400.3400000000001
14744.0,16,7,1099.98
14745.0,112,5,1220.26
14747.0,249,1,328.2
14748.0,29,5,1415.75
14752.0,43,1,389.64
14753.0,87,1,563.15
14754.0,44,2,638.05
14755.0,9,11,5010.28
14756.0,15,1,738.96
14757.0,75,1,420.5
14758.0,144,4,1484.06
14759.0,4,3,1625.97
14760.0,297,1,89.2
14761.0,58,2,255.9
14762.0,263,1,300.52
14764.0,46,1,278.3
14765.0,29,3,254.11
14766.0,8,6,2473.3700000000003
14768.0,17,2,192.60000000000002
14769.0,2,9,10416.98
14770.0,232,2,876.42
14772.0,112,1,139.26
14775.0,58,3,1011.9000000000001
14776.0,51,11,2538.2999999999997
14778.0,127,2,730.86
14779.0,280,3,386.15
14780.0,54,2,447.68
14782.0,319,1,200.10000000000002
14784.0,26,2,289.99
14785.0,10,2,77.4
14788.0,7,2,679.44
14789.0,28,1,197.64
14790.0,16,4,745.06
14792.0,63,1,6.2
14793.0,21,1,228.99
14794.0,2,7,1319.9099999999999
14795.0,166,1,131.45000000000002
14796.0,1,17,7975.49
14798.0,52,3,173.74
14799.0,51,1,157.7
14800.0,47,12,4331.79
14801.0,61,1,189.34
14803.0,162,3,845.55
14804.0,8,1,353.27
14805.0,15,4,546.4000000000001
14806.0,75,1,193.39000000000001
14808.0,39,8,2718.6
14810.0,40,11,2085.3300000000004
14813.0,369,2,152.88
14815.0,36,2,778.5
14816.0,197,1,271.85
14817.0,200,2,1110.3400000000001
14818.0,73,3,657.8
14819.0,64,2,272.07
14820.0,21,4,507.28999999999996
14821.0,366,1,48.800000000000004
14823.0,180,3,321.43
14824.0,10,4,1127.71
14825.0,3,12,2221.01
14828.0,196,3,2139.76
14829.0,29,4,697.5500000000001
14830.0,53,1,188.88
14834.0,17,6,1720.3000000000002
14836.0,10,3,102.44999999999999
14837.0,89,4,1649.5
14840.0,267,1,62.85
14841.0,53,6,3295.7599999999998
14842.0,43,4,2824.69
14844.0,63,4,3189.81
14847.0,148,1,309.4
14849.0,21,25,7930.540000000001
14850.0,311,1,325.75
14851.0,23,2,511.35
14852.0,58,6,2836.69
14853.0,24,2,475.8
14854.0,78,7,2740.0299999999997
14855.0,119,2,645.6500000000001
14856.0,36,3,1290.53
14857.0,59,2,1173.12
14859.0,12,4,1353.74
14860.0,19,1,170.32
14861.0,52,1,125.79
14862.0,25,2,841.2
14863.0,29,1,266.76
14865.0,7,2,52.2
14866.0,10,12,14389.900000000003
14867.0,185,3,710.28
14868.0,3,8,2953.59
14869.0,8,2,721.45
14870.0,261,1,327.25
14871.0,3,4,501.28000000000003
14873.0,210,1,519.68
14875.0,107,2,1465.32
14878.0,12,9,1476.09
14880.0,77,3,690.5899999999999
14881.0,19,1,255.4
14882.0,26,2,589.7
14883.0,18,6,761.59
14885.0,131,1,765.3199999999999
14886.0,252,1,364.8
14887.0,79,1,1862.0
14888.0,207,1,369.2
14889.0,336,1,135.9
14890.0,253,1,125.65
14891.0,148,2,554.38
14893.0,9,2,1237.85
14894.0,85,1,655.75
14895.0,7,20,11138.710000000003
14896.0,204,2,468.77000000000004
14897.0,7,4,1366.38
14898.0,23,6,1269.31
14901.0,11,9,1421.2899999999997
14902.0,25,1,332.66
14903.0,21,5,2795.33
14904.0,2,2,1025.44
14905.0,157,2,616.1500000000001
14907.0,3,7,3501.1000000000004
14908.0,74,1,277.8
14910.0,2,4,434.35
14911.0,1,202,143711.17000000004
14912.0,16,2,867.8499999999999
14913.0,35,4,1227.4299999999998
14915.0,91,2,307.48
14916.0,70,4,1268.98
14918.0,115,2,1610.15
14920.0,212,2,977.77
14921.0,30,2,1316.07
14923.0,50,1,749.1
14924.0,245,1,310.05
14929.0,32,1,223.88
14930.0,108,3,2362.96
14931.0,4,5,1257.68
14932.0,365,1,363.53
14934.0,81,2,1890.94
14935.0,297,1,1784.71
14936.0,33,8,8137.02
14937.0,56,3,1621.88
14944.0,29,12,5900.25
14946.0,14,1,100.9
14947.0,72,2,290.82
14948.0,23,6,1101.97
14950.0,19,1,371.2
14951.0,79,1,311.69
14952.0,59,11,8099.49
14953.0,25,1,285.67
14954.0,12,1,294.85
14957.0,253,1,58.49
14958.0,147,3,483.72999999999996
14959.0,64,4,695.42
14960.0,8,2,221.26999999999998
14961.0,10,9,7044.68
14962.0,270,1,126.7
14963.0,9,5,1472.3399999999997
14964.0,247,1,206.21
14965.0,96,2,596.0899999999999
14966.0,14,1,183.02
14967.0,49,1,463.8
14968.0,30,1,147.59
14970.0,68,4,1592.06
14971.0,35,3,1097.98
14972.0,128,1,114.77
14973.0,107,3,1314.45
14974.0,37,1,89.94
14975.0,57,1,279.94
14976.0,57,7,790.86
14978.0,72,5,1921.37
14981.0,246,1,102.12
14984.0,19,2,202.37
14985.0,198,2,292.01
14987.0,15,2,326.4
14988.0,211,1,334.54
14995.0,38,2,231.98000000000002
14997.0,46,3,546.1999999999999
14998.0,170,2,414.87
15000.0,47,1,490.52
15002.0,115,4,1641.76
15004.0,147,1,1220.77
15005.0,15,29,6295.37
15006.0,51,1,480.38
15007.0,159,1,156.91
15009.0,12,3,1259.4299999999998
15010.0,35,1,308.94
